trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
33,1.4205646999998862,1420.5646999998862,1,BLINK 1 50 50,220,23,1417.9078,220.8914,52.7881,1122.3932,
34,1.400623400000768,1400.623400000768,1,BLINK 1 50 50,220,23,1398.5524,183.77,49.6928,1141.4813,
35,1.4846204000004946,1484.6204000004946,1,BLINK 1 50 50,220,23,1481.4086,222.4934,50.7591,1179.4236,
36,1.4810365000012098,1481.0365000012098,1,BLINK 1 50 50,220,23,1476.7949,238.7301,51.6802,1160.3694,
37,1.4545902000008937,1454.5902000008937,1,BLINK 1 50 50,220,23,1449.369,229.2072,49.8821,1136.7776,
38,1.4499680999997508,1449.9680999997508,1,BLINK 1 50 50,220,23,1446.8288,220.2233,51.2014,1141.5661,
39,1.4728562000000238,1472.8562000000238,1,BLINK 1 50 50,220,23,1470.1567,231.7755,49.7381,1157.0279,
40,1.4487817000008363,1448.7817000008363,1,BLINK 1 50 50,220,23,1444.3576,209.8445,51.8111,1158.7138,
41,1.4587533000012627,1458.7533000012627,1,BLINK 1 50 50,220,23,1454.1277,213.3815,50.1593,1165.4789,
42,1.4331837000008818,1433.1837000008818,1,BLINK 1 50 50,220,23,1429.4991,216.4287,52.6176,1122.1101,
43,1.5360796999993909,1536.0796999993909,1,BLINK 1 50 50,220,23,1531.8499,240.5967,53.8899,1206.418,
44,1.4958745000003546,1495.8745000003546,1,BLINK 1 50 50,220,23,1491.7655,204.9025,55.9672,1201.6079,
45,1.4473380999988876,1447.3380999988876,1,BLINK 1 50 50,220,23,1444.4409,210.4479,55.2377,1139.8865,
46,1.4351520999989589,1435.1520999989589,1,BLINK 1 50 50,220,23,1430.9778,214.924,49.1666,1129.9068,
47,1.4341299999996409,1434.1299999996409,1,BLINK 1 50 50,220,23,1429.6058,225.8789,50.6491,1119.8213,
48,1.4722849999998289,1472.2849999998289,1,BLINK 1 50 50,220,23,1468.5023,232.4249,48.0321,1153.5355,
49,1.443221599998651,1443.221599998651,1,BLINK 1 50 50,220,23,1438.5906,215.4089,51.5733,1131.058,
50,1.4511737000011635,1451.1737000011635,1,BLINK 1 50 50,220,23,1448.8904,237.8374,50.8227,1122.2011,
51,1.4505687000000762,1450.5687000000762,1,BLINK 1 50 50,220,23,1447.5537,226.8325,53.0109,1135.7089,
52,1.4359120999997685,1435.9120999997685,1,BLINK 1 50 50,220,23,1431.9432,238.0648,52.3846,1104.8357,
53,1.4362142999998468,1436.2142999998468,1,BLINK 1 50 50,220,23,1432.4856,217.5516,49.7391,1142.2766,
54,1.4986410999990767,1498.6410999990767,1,BLINK 1 50 50,220,23,1494.1098,231.3551,49.3394,1183.4514,
55,1.427500699999655,1427.500699999655,1,BLINK 1 50 50,220,23,1424.1643,225.6536,49.2234,1120.1822,
56,1.4311999999990803,1431.1999999990803,1,BLINK 1 50 50,220,23,1427.3432,232.0044,49.7998,1102.724,
57,1.4585014000003866,1458.5014000003866,1,BLINK 1 50 50,220,23,1453.9097,228.4997,50.6326,1149.7856,
58,1.4486843999984558,1448.6843999984558,1,BLINK 1 50 50,220,23,1445.9239,216.1378,52.4086,1158.7497,
59,1.4911126000006334,1491.1126000006334,1,BLINK 1 50 50,220,23,1486.2319,200.579,54.0358,1213.0122,
60,1.4909468999994715,1490.9468999994715,1,BLINK 1 50 50,220,23,1485.5502,220.552,53.3817,1185.0176,
61,1.4763358000000153,1476.3358000000153,1,BLINK 1 50 50,220,23,1472.1816,203.3667,52.4633,1186.4597,
62,1.4996242000015627,1499.6242000015627,1,BLINK 1 50 50,220,23,1495.3793,261.0891,50.2291,1151.2323,
63,1.4376071999995474,1437.6071999995474,1,BLINK 1 50 50,220,23,1434.002,223.8487,52.947,1134.0123,
64,1.434444500000609,1434.444500000609,1,BLINK 1 50 50,220,23,1431.1539,197.4966,51.0154,1156.4295,
65,1.408154700000523,1408.154700000523,1,BLINK 1 50 50,220,23,1405.5993,199.9994,49.7876,1135.7819,
66,1.4693294999997306,1469.3294999997306,1,BLINK 1 50 50,220,23,1464.9644,249.7369,52.6971,1136.4413,
67,1.4750107999989268,1475.0107999989268,1,BLINK 1 50 50,220,23,1471.3669,267.832,52.7808,1123.7309,
68,1.4774295999995957,1477.4295999995957,1,BLINK 1 50 50,220,23,1474.3635,261.3281,51.104,1135.9421,
69,1.462787299999036,1462.787299999036,1,BLINK 1 50 50,220,23,1459.0688,258.6726,50.6977,1109.4638,
70,1.5037274999995134,1503.7274999995134,1,BLINK 1 50 50,220,23,1501.2008,276.6105,50.4751,1143.6037,
71,1.5028430000002118,1502.8430000002118,1,BLINK 1 50 50,220,23,1500.3748,253.8256,51.6956,1166.2173,
72,1.5056801999999152,1505.6801999999152,1,BLINK 1 50 50,220,23,1502.5104,278.9108,54.0905,1137.8819,
73,1.4754162999997789,1475.4162999997789,1,BLINK 1 50 50,220,23,1472.1805,245.0137,51.9658,1144.9444,
74,1.464527199999793,1464.527199999793,1,BLINK 1 50 50,220,23,1459.8041,260.1645,53.2835,1122.1954,
75,1.4554936999993515,1455.4936999993515,1,BLINK 1 50 50,220,23,1450.9467,230.6058,53.055,1133.0877,
76,1.4859900000010384,1485.9900000010384,1,BLINK 1 50 50,220,23,1481.9618,271.8949,51.1902,1136.4326,
77,1.4672642000004998,1467.2642000004998,1,BLINK 1 50 50,220,23,1464.5017,221.344,52.2383,1162.4121,
78,1.506451699999161,1506.451699999161,1,BLINK 1 50 50,220,23,1501.3069,245.0478,53.0958,1181.6512,
79,1.4920700999991823,1492.0700999991823,1,BLINK 1 50 50,220,23,1487.0456,196.2975,68.1622,1178.4466,
80,1.5063075000016397,1506.3075000016397,1,BLINK 1 50 50,220,23,1500.7912,235.8116,56.6338,1169.6234,
81,1.5317338000004384,1531.7338000004384,1,BLINK 1 50 50,220,23,1528.0664,233.6334,52.4209,1212.6604,
82,1.4280859999998938,1428.0859999998938,1,BLINK 1 50 50,220,23,1423.6504,206.2882,53.2492,1138.3188,
83,1.4267738999988069,1426.7738999988069,1,BLINK 1 50 50,220,23,1422.5069,203.1072,49.9058,1135.7591,
84,1.5501293999986956,1550.1293999986956,1,BLINK 1 50 50,220,23,1546.0111,214.7042,52.1923,1246.9253,
85,1.4862735000006069,1486.2735000006069,1,BLINK 1 50 50,220,23,1480.916,202.334,59.1592,1193.0576,
86,1.5059251000002405,1505.9251000002405,1,BLINK 1 50 50,220,23,1502.0418,230.2365,52.4207,1188.8883,
87,1.4475250999985292,1447.5250999985292,1,BLINK 1 50 50,220,23,1444.5647,229.6086,51.9111,1122.2292,
88,1.439174400000411,1439.174400000411,1,BLINK 1 50 50,220,23,1435.7894,233.8452,50.6766,1117.0044,
89,1.4519725999998627,1451.9725999998627,1,BLINK 1 50 50,220,23,1449.6389,227.4648,50.4994,1147.4821,
90,1.4501450000007026,1450.1450000007026,1,BLINK 1 50 50,220,23,1446.8855,240.3661,51.9433,1129.4893,
91,1.4561917000009998,1456.1917000009998,1,BLINK 1 50 50,220,23,1453.3482,227.7424,50.1913,1148.8559,
92,1.4065025999989302,1406.5025999989302,1,BLINK 1 50 50,220,23,1402.643,191.881,48.0416,1128.1476,
93,1.4581742999998824,1458.1742999998824,1,BLINK 1 50 50,220,23,1455.3922,215.2734,45.8148,1157.3657,
94,1.4414275999988604,1441.4275999988604,1,BLINK 1 50 50,220,23,1438.405,214.8856,52.8394,1133.6413,
95,1.4907373999994888,1490.7373999994888,1,BLINK 1 50 50,220,23,1485.4323,215.1405,48.4213,1189.4526,
96,1.4405970999996498,1440.5970999996498,1,BLINK 1 50 50,220,23,1437.9199,228.6753,52.5962,1131.6821,
97,1.4438903000009304,1443.8903000009304,1,BLINK 1 50 50,220,23,1440.3995,222.4638,49.0968,1136.8381,
98,1.3956383999993704,1395.6383999993704,1,BLINK 1 50 50,220,23,1391.6442,181.8765,48.7849,1126.7275,
99,1.4089131999990059,1408.9131999990059,1,BLINK 1 50 50,220,23,1405.1314,189.9029,51.7344,1140.8658,
100,1.4512140000006184,1451.2140000006184,1,BLINK 1 50 50,220,23,1446.0172,240.2418,50.0718,1125.2057,
101,1.4415497000009054,1441.5497000009054,1,BLINK 1 50 50,220,23,1436.6811,220.3946,52.4522,1140.8659,
102,1.4598618999989412,1459.8618999989412,1,BLINK 1 50 50,220,23,1456.4583,247.105,52.0649,1128.8412,
103,1.4709328999997524,1470.9328999997524,1,BLINK 1 50 50,220,23,1467.0638,231.055,52.6186,1156.0817,
104,1.4427087000003667,1442.7087000003667,1,BLINK 1 50 50,220,23,1438.5515,232.7407,49.9617,1124.8253,
105,1.416321799999423,1416.321799999423,1,BLINK 1 50 50,220,23,1413.4987,195.3388,51.066,1134.3359,
106,1.4452373000003718,1445.2373000003718,1,BLINK 1 50 50,220,23,1442.5388,199.5311,52.9628,1167.7744,
107,1.4542467999999644,1454.2467999999644,1,BLINK 1 50 50,220,23,1450.9836,232.2124,50.5763,1139.1435,
108,1.4266327999994246,1426.6327999994246,1,BLINK 1 50 50,220,23,1423.7565,209.8237,50.9311,1131.1018,
109,1.4186126000004151,1418.6126000004151,1,BLINK 1 50 50,220,23,1416.6356,175.0139,51.6467,1165.1927,
110,1.4390322999988712,1439.0322999988712,1,BLINK 1 50 50,220,23,1434.9174,196.4694,55.8769,1154.1157,
111,1.4954555000003893,1495.4555000003893,1,BLINK 1 50 50,220,23,1490.9785,220.8862,50.8903,1194.2933,
112,1.4899292000009154,1489.9292000009154,1,BLINK 1 50 50,220,23,1486.3796,234.1307,55.0012,1176.0378,
113,1.3948571999990236,1394.8571999990236,1,BLINK 1 50 50,220,23,1390.5714,197.0581,53.0094,1113.8202,
114,1.4526970999995683,1452.6970999995683,1,BLINK 1 50 50,220,23,1448.4168,251.7298,51.7138,1114.1837,
115,1.440131500001371,1440.131500001371,1,BLINK 1 50 50,220,23,1437.3962,206.7206,52.2317,1153.7613,
116,1.4663621999989118,1466.3621999989118,1,BLINK 1 50 50,220,23,1461.9724,194.4363,49.8214,1194.4289,
117,1.5794439999990573,1579.4439999990573,1,BLINK 1 50 50,220,23,1573.5541,248.3491,62.8627,1240.102,
118,1.5268331999996008,1526.8331999996008,1,BLINK 1 50 50,220,23,1523.0524,269.6143,53.6662,1170.0453,
119,1.4484087999990152,1448.4087999990152,1,BLINK 1 50 50,220,23,1443.826,233.6395,52.4947,1130.8141,
120,1.4789349999991828,1478.9349999991828,1,BLINK 1 50 50,220,23,1475.6585,270.7569,51.1844,1123.4176,
121,1.4567354999999225,1456.7354999999225,1,BLINK 1 50 50,220,23,1453.6449,250.7397,53.5381,1131.033,
122,1.474715299998934,1474.715299998934,1,BLINK 1 50 50,220,23,1470.7477,270.7989,52.9418,1114.1488,
123,1.4906659999996918,1490.6659999996918,1,BLINK 1 50 50,220,23,1486.8934,278.3799,52.0169,1129.6924,
124,1.4642416999995476,1464.2416999995476,1,BLINK 1 50 50,220,23,1460.8965,260.0582,51.4383,1121.8615,
125,1.5164358000001812,1516.4358000001812,1,BLINK 1 50 50,220,23,1512.3511,257.5553,53.0857,1175.2246,
126,1.4732210000001942,1473.2210000001942,1,BLINK 1 50 50,220,23,1470.2907,265.4391,51.7302,1124.5245,
127,1.4615945000005013,1461.5945000005013,1,BLINK 1 50 50,220,23,1459.5432,256.8614,48.9016,1120.456,
128,1.4530802000008407,1453.0802000008407,1,BLINK 1 50 50,220,23,1448.42,248.7657,50.5646,1121.5475,
129,1.4851729000001797,1485.1729000001797,1,BLINK 1 50 50,220,23,1480.4885,276.553,51.2526,1127.5146,
130,1.4469602000008308,1446.9602000008308,1,BLINK 1 50 50,220,23,1443.5579,235.5946,51.3174,1129.8472,
131,1.468101000000388,1468.101000000388,1,BLINK 1 50 50,220,23,1463.902,259.1551,48.4651,1125.962,
132,1.4172035999999935,1417.2035999999935,1,BLINK 1 50 50,220,23,1413.3348,208.6991,48.81,1121.362,
133,1.473903899999641,1473.903899999641,1,BLINK 1 50 50,220,23,1469.2642,258.2672,52.6684,1130.7747,
134,1.4606948000000557,1460.6948000000557,1,BLINK 1 50 50,220,23,1456.168,259.1213,53.0378,1120.3941,
135,1.4859040999999706,1485.9040999999706,1,BLINK 1 50 50,220,23,1482.8688,221.8989,51.8017,1181.7143,
136,1.46202219999941,1462.02219999941,1,BLINK 1 50 50,220,23,1458.0472,232.5025,47.3855,1145.081,
137,1.4214532999994844,1421.4532999994844,1,BLINK 1 50 50,220,23,1419.0183,199.9255,47.2136,1150.594,
138,1.5321979000000283,1532.1979000000283,1,BLINK 1 50 50,220,23,1527.5697,207.3993,47.6788,1246.5774,
139,1.4680033999993611,1468.0033999993611,1,BLINK 1 50 50,220,23,1462.8895,204.977,53.1194,1166.6846,
140,1.4782165999986319,1478.2165999986319,1,BLINK 1 50 50,220,23,1475.2584,216.1339,51.4268,1175.2361,
141,1.5282719000006182,1528.2719000006182,1,BLINK 1 50 50,220,23,1523.4409,217.4627,50.2066,1233.6978,
142,1.5255300999997417,1525.5300999997417,1,BLINK 1 50 50,220,23,1520.7365,217.092,61.0996,1211.4119,
143,1.4769630000009784,1476.9630000009784,1,BLINK 1 50 50,220,23,1473.3277,238.7841,50.4467,1152.6834,
144,1.4689128999998502,1468.9128999998502,1,BLINK 1 50 50,220,23,1464.3686,228.2901,52.4847,1152.9386,
145,1.4757845000003726,1475.7845000003726,1,BLINK 1 50 50,220,23,1472.5967,233.1141,52.4861,1167.5332,
146,1.4923408000013296,1492.3408000013296,1,BLINK 1 50 50,220,23,1489.2645,250.8756,51.7069,1158.2751,
147,1.4661197000004904,1466.1197000004904,1,BLINK 1 50 50,220,23,1461.048,202.2139,48.8362,1170.3138,
148,1.4356309000013425,1435.6309000013425,1,BLINK 1 50 50,220,23,1431.9906,212.899,48.403,1141.0057,
149,1.4538652000010188,1453.8652000010188,1,BLINK 1 50 50,220,23,1450.3648,194.5978,48.4223,1179.2538,
150,1.4522489000009955,1452.2489000009955,1,BLINK 1 50 50,220,23,1448.2702,210.1399,51.076,1159.6514,
151,1.420916600000055,1420.916600000055,1,BLINK 1 50 50,220,23,1418.3775,181.6212,48.383,1155.4147,
152,1.458280899998499,1458.280899998499,1,BLINK 1 50 50,220,23,1454.4368,221.6266,49.7288,1152.7579,
153,1.4521796999997605,1452.1796999997605,1,BLINK 1 50 50,220,23,1449.7934,222.4902,52.5116,1142.1461,
154,1.4462881999988895,1446.2881999988895,1,BLINK 1 50 50,220,23,1443.7304,218.3741,51.0243,1135.8347,
155,1.4660280999996758,1466.0280999996758,1,BLINK 1 50 50,220,23,1463.7585,227.1628,52.4137,1153.7395,
156,1.4689090000010765,1468.9090000010765,1,BLINK 1 50 50,220,23,1464.541,195.625,51.8181,1182.6183,
157,1.4697130999993533,1469.7130999993533,1,BLINK 1 50 50,220,23,1465.2115,196.9372,52.8808,1191.2157,
158,1.427674399999887,1427.674399999887,1,BLINK 1 50 50,220,23,1424.2664,193.8374,55.2202,1141.0484,
159,1.4486576999988756,1448.6576999988756,1,BLINK 1 50 50,220,23,1445.5514,232.854,55.0286,1136.319,
160,1.442437699999573,1442.437699999573,1,BLINK 1 50 50,220,23,1439.4657,227.3106,52.2361,1142.5575,
161,1.4599768000007316,1459.9768000007316,1,BLINK 1 50 50,220,23,1456.366,228.0248,52.8483,1147.8306,
162,1.4841833999998926,1484.1833999998926,1,BLINK 1 50 50,220,23,1481.5801,241.7772,54.0442,1152.1944,
163,1.4734853000009025,1473.4853000009025,1,BLINK 1 50 50,220,23,1469.8117,226.4607,52.4247,1156.1021,
164,1.46485709999979,1464.85709999979,1,BLINK 1 50 50,220,23,1461.4662,225.8874,52.3797,1153.2435,
165,1.4496353999984422,1449.6353999984422,1,BLINK 1 50 50,220,23,1445.3511,237.7808,54.5779,1127.8184,
166,1.4157398999996076,1415.7398999996076,1,BLINK 1 50 50,220,23,1413.0419,211.4722,50.2444,1127.6629,
167,1.4473074999987148,1447.3074999987148,1,BLINK 1 50 50,220,23,1442.64,203.0325,51.2708,1164.8515,
168,1.461926999998468,1461.926999998468,1,BLINK 1 50 50,220,23,1457.8751,235.6025,55.109,1133.2514,
169,1.4302469999984169,1430.2469999984169,1,BLINK 1 50 50,220,23,1426.4061,216.8154,51.6855,1117.341,
170,1.4776734999995824,1477.6734999995824,1,BLINK 1 50 50,220,23,1473.681,256.6178,50.0719,1140.1933,
171,1.4679974999999104,1467.9974999999104,1,BLINK 1 50 50,220,23,1465.6316,253.3268,50.2861,1131.2866,
172,1.4688776999992115,1468.8776999992115,1,BLINK 1 50 50,220,23,1464.687,236.3249,49.9501,1153.2282,
173,1.4697522000005847,1469.7522000005847,1,BLINK 1 50 50,220,23,1466.1724,250.8485,49.6606,1126.0774,
174,1.4569563999993989,1456.9563999993989,1,BLINK 1 50 50,220,23,1453.1803,242.5315,52.4466,1134.327,
175,1.4544031999994331,1454.4031999994331,1,BLINK 1 50 50,220,23,1451.3927,232.5826,54.6393,1140.8123,
176,1.4538276999992377,1453.8276999992377,1,BLINK 1 50 50,220,23,1451.4452,228.2022,51.7766,1145.9632,
177,1.47514129999945,1475.14129999945,1,BLINK 1 50 50,220,23,1471.5216,250.945,50.7379,1136.5183,
178,1.4498589000013453,1449.8589000013453,1,BLINK 1 50 50,220,23,1446.2913,210.2194,51.1065,1158.9447,
179,1.4543214999994234,1454.3214999994234,1,BLINK 1 50 50,220,23,1450.5325,226.3507,52.6789,1144.0056,
180,1.4500401000004786,1450.0401000004786,1,BLINK 1 50 50,220,23,1446.763,242.2514,51.1503,1126.4844,
181,1.4834262000003946,1483.4262000003946,1,BLINK 1 50 50,220,23,1479.7596,267.7196,51.6904,1129.7456,
182,1.463987499999348,1463.987499999348,1,BLINK 1 50 50,220,23,1460.6369,250.9998,54.675,1133.8041,
183,1.4697210999984236,1469.7210999984236,1,BLINK 1 50 50,220,23,1467.6436,256.8884,51.6631,1133.6724,
184,1.4612335000001622,1461.2335000001622,1,BLINK 1 50 50,220,23,1458.982,244.5038,50.2615,1136.8308,
185,1.4454368999995495,1445.4368999995495,1,BLINK 1 50 50,220,23,1442.0318,224.3867,50.6385,1133.0935,
186,1.4837253999994573,1483.7253999994573,1,BLINK 1 50 50,220,23,1480.0143,248.3829,50.3503,1151.1007,
187,1.4653567000004841,1465.3567000004841,1,BLINK 1 50 50,220,23,1461.4771,229.7623,51.3366,1153.7656,
188,1.5207523000008223,1520.7523000008223,1,BLINK 1 50 50,220,23,1517.3924,206.2049,54.8691,1223.5452,
189,1.4511003000006895,1451.1003000006895,1,BLINK 1 50 50,220,23,1447.2356,232.0575,54.3263,1131.8932,
190,1.46499440000116,1464.99440000116,1,BLINK 1 50 50,220,23,1461.7165,247.1345,49.5598,1131.9944,
191,1.441245699999854,1441.245699999854,1,BLINK 1 50 50,220,23,1437.4508,232.7418,50.8119,1124.2839,
192,1.4596373999993375,1459.6373999993375,1,BLINK 1 50 50,220,23,1456.2584,236.7206,51.9653,1145.2556,
193,1.4643023000007815,1464.3023000007815,1,BLINK 1 50 50,220,23,1460.5619,246.3251,52.6695,1138.7331,
194,1.4448553000001993,1444.8553000001993,1,BLINK 1 50 50,220,23,1441.7111,230.5755,52.9226,1123.6082,
195,1.4654518000006647,1465.4518000006647,1,BLINK 1 50 50,220,23,1461.3954,242.9844,52.7366,1136.4593,
196,1.445766900000308,1445.766900000308,1,BLINK 1 50 50,220,23,1441.9482,231.8166,53.8068,1135.1578,
197,1.4730825999995432,1473.0825999995432,1,BLINK 1 50 50,220,23,1470.3099,261.9163,53.4428,1127.0866,
198,1.4478874000014912,1447.8874000014912,1,BLINK 1 50 50,220,23,1444.6246,224.7759,53.2233,1137.6379,
199,1.4466714999998658,1446.6714999998658,1,BLINK 1 50 50,220,23,1443.9248,235.2769,52.4881,1137.5742,
200,1.4308378999994602,1430.8378999994602,1,BLINK 1 50 50,220,23,1426.95,211.0594,54.5814,1138.497,
201,1.4241600999994262,1424.1600999994262,1,BLINK 1 50 50,220,23,1421.5646,214.4037,51.526,1127.8198,
202,1.4349347000006674,1434.9347000006674,1,BLINK 1 50 50,220,23,1432.0269,219.0,49.9124,1130.8993,
203,1.4259609000000637,1425.9609000000637,1,BLINK 1 50 50,220,23,1422.0898,204.8128,51.6922,1139.0604,
204,1.4225666999991518,1422.5666999991518,1,BLINK 1 50 50,220,23,1420.1171,210.9021,47.6639,1136.7125,
205,1.3951607999988482,1395.1607999988482,1,BLINK 1 50 50,220,23,1392.2892,180.1834,50.35,1134.9013,
206,1.474565700000312,1474.565700000312,1,BLINK 1 50 50,220,23,1471.458,201.0724,48.8835,1199.6012,
207,1.4291112999999314,1429.1112999999314,1,BLINK 1 50 50,220,23,1424.7808,202.3309,49.9848,1147.4946,
208,1.41174460000002,1411.74460000002,1,BLINK 1 50 50,220,23,1408.6487,194.8823,53.5079,1128.8782,
209,1.5063927999999578,1506.3927999999578,1,BLINK 1 50 50,220,23,1503.2746,250.1449,51.5039,1171.5199,
210,1.4843137999996543,1484.3137999996543,1,BLINK 1 50 50,220,23,1481.5753,232.588,53.4139,1170.2046,
211,1.47119770000063,1471.19770000063,1,BLINK 1 50 50,220,23,1467.7198,223.7881,51.9814,1162.4263,
212,1.4379028000003018,1437.9028000003018,1,BLINK 1 50 50,220,23,1434.6816,228.2751,48.1867,1130.1589,
213,1.4683473999994021,1468.3473999994021,1,BLINK 1 50 50,220,23,1465.0791,240.1682,51.1699,1146.1194,
214,1.4395071999988431,1439.5071999988431,1,BLINK 1 50 50,220,23,1435.8257,214.5869,51.3903,1146.3093,
215,1.4422622000001866,1442.2622000001866,1,BLINK 1 50 50,220,23,1438.3869,230.487,53.0215,1136.2709,
216,1.449443399998927,1449.443399998927,1,BLINK 1 50 50,220,23,1446.6578,238.3296,48.6139,1125.6992,
217,1.453538399999161,1453.538399999161,1,BLINK 1 50 50,220,23,1451.6751,242.1311,51.9697,1129.6331,
218,1.4527384000011807,1452.7384000011807,1,BLINK 1 50 50,220,23,1450.4923,233.4317,52.683,1136.2479,
219,1.4589405999995506,1458.9405999995506,1,BLINK 1 50 50,220,23,1455.4074,237.2936,53.3014,1136.045,
220,1.4811615999988135,1481.1615999988135,1,BLINK 1 50 50,220,23,1478.8377,249.685,51.1847,1150.6408,
221,1.43895799999882,1438.95799999882,1,BLINK 1 50 50,220,23,1435.2547,217.0889,52.4496,1135.704,
222,1.4364029000007577,1436.4029000007577,1,BLINK 1 50 50,220,23,1432.6703,227.4367,51.5373,1124.0818,
223,1.4234008000003087,1423.4008000003087,1,BLINK 1 50 50,220,23,1419.1764,204.8963,52.7091,1139.0474,
224,1.4285154000008333,1428.5154000008333,1,BLINK 1 50 50,220,23,1425.646,215.6559,51.0107,1136.0251,
225,1.4303510999998252,1430.3510999998252,1,BLINK 1 50 50,220,23,1427.4928,216.6822,54.3365,1128.3717,
226,1.4229541000004247,1422.9541000004247,1,BLINK 1 50 50,220,23,1419.6285,217.7266,51.9245,1124.6718,
227,1.4411619000002247,1441.1619000002247,1,BLINK 1 50 50,220,23,1438.1062,219.1481,48.7598,1132.1758,
228,1.39024419999987,1390.24419999987,1,BLINK 1 50 50,220,23,1386.9053,172.3632,52.1473,1133.2158,
229,1.430477100000644,1430.477100000644,1,BLINK 1 50 50,220,23,1426.5215,206.5735,52.589,1136.279,
230,1.4217289999996865,1421.7289999996865,1,BLINK 1 50 50,220,23,1419.0673,202.6536,49.5999,1143.8868,
231,1.432539799998267,1432.539799998267,1,BLINK 1 50 50,220,23,1429.2621,198.3019,49.1323,1146.606,
232,1.468944800000827,1468.944800000827,1,BLINK 1 50 50,220,23,1465.7132,234.1639,49.9419,1149.2309,
233,1.4825976000010996,1482.5976000010996,1,BLINK 1 50 50,220,23,1479.5509,237.7852,49.5183,1163.5531,
